customer_id,email,created_at,plan
cus_65f44f2140e2,user337@example.com,2025-07-12 21:20:39.502474+00:00,free
cus_674c4abdb9e1,user338@example.com,2025-09-21 21:20:39.502474+00:00,pro
cus_03237f0d3c30,user339@example.com,2026-01-06 21:20:39.502474+00:00,pro
cus_f6639d1f6bb3,user340@example.com,2026-01-08 21:20:39.502474+00:00,free
cus_7cca715b7f2b,user341@example.com,2026-01-16 21:20:39.502474+00:00,free
cus_5f4e900fec61,user342@example.com,2025-03-16 21:20:39.502474+00:00,free
cus_0578c063b942,user343@example.com,2025-12-30 21:20:39.502474+00:00,free
cus_666d2a58c2b6,user344@example.com,2025-09-14 21:20:39.502474+00:00,free
cus_d610c689c4aa,user345@example.com,2026-01-11 21:20:39.502474+00:00,pro
cus_675f254793dc,user346@example.com,2025-07-02 21:20:39.502474+00:00,free
cus_fc5facd60425,user347@example.com,2026-01-27 21:20:39.502474+00:00,free
cus_0040382b6677,user348@example.com,2025-10-26 21:20:39.502474+00:00,free
cus_3041a5737452,user349@example.com,2025-09-20 21:20:39.502474+00:00,pro
cus_92f66fe4caab,user350@example.com,2025-07-11 21:20:39.502474+00:00,pro
cus_9831e414b3b0,user351@example.com,2025-12-10 21:20:39.502474+00:00,free
cus_0cfc5e1df302,user352@example.com,2025-01-13 21:20:39.502474+00:00,free
cus_cf4d41982e36,user353@example.com,2026-01-19 21:20:39.502474+00:00,free
cus_0fe76dc8f0c5,user354@example.com,2026-02-11 21:20:39.502474+00:00,free
cus_590562e7de41,user355@example.com,2026-01-08 21:20:39.502474+00:00,pro
cus_24649ec70ef1,user356@example.com,2025-05-08 21:20:39.502474+00:00,free
cus_3c278f8f131f,user357@example.com,2025-12-31 21:20:39.502474+00:00,pro
cus_2e47290fcf7c,user358@example.com,2026-02-13 21:20:39.502474+00:00,free
cus_d0b8983098a6,user359@example.com,2025-09-11 21:20:39.502474+00:00,free
cus_bb387a678cc5,user360@example.com,2026-02-12 21:20:39.502474+00:00,free
cus_be13c1857117,user361@example.com,2025-01-04 21:20:39.502474+00:00,free
cus_1c26ae7b7ec9,user362@example.com,2025-12-21 21:20:39.502474+00:00,free
cus_eb053ede894e,user363@example.com,2026-01-25 21:20:39.502474+00:00,free
cus_ca58c06f11a6,user364@example.com,2025-08-29 21:20:39.502474+00:00,pro
cus_30a19a6006c1,user365@example.com,2026-01-21 21:20:39.502474+00:00,free
cus_46778da583fa,user366@example.com,2025-07-19 21:20:39.502474+00:00,free
cus_b4a248ffc521,user367@example.com,2025-03-25 21:20:39.502474+00:00,free
cus_2beae5fc83fc,user368@example.com,2026-01-07 21:20:39.502474+00:00,free
cus_7f3c74e2f409,user369@example.com,2026-01-24 21:20:39.502474+00:00,free
cus_c97ac85c1b93,user370@example.com,2026-01-06 21:20:39.502474+00:00,free
cus_5ed700f2ea67,user371@example.com,2025-12-09 21:20:39.502474+00:00,free
cus_229b4dbf7db8,user372@example.com,2026-01-02 21:20:39.502474+00:00,free
cus_66a21f8a2442,user373@example.com,2025-10-25 21:20:39.502474+00:00,free
cus_0482e8512974,user374@example.com,2025-10-05 21:20:39.502474+00:00,free
cus_da6f1cc8e90d,user375@example.com,2025-06-14 21:20:39.502474+00:00,free
cus_fed9590e09ae,user376@example.com,2025-06-20 21:20:39.502474+00:00,free
cus_3e5187fe61d4,user377@example.com,2025-10-31 21:20:39.502474+00:00,free
cus_34cf5754586b,user378@example.com,2025-01-29 21:20:39.502474+00:00,free
cus_ab0e6073f2a2,user379@example.com,2026-01-14 21:20:39.502474+00:00,free
cus_9e0c0cc1dc42,user380@example.com,2025-04-07 21:20:39.502474+00:00,free
cus_bc8a0732b166,user381@example.com,2025-12-22 21:20:39.502474+00:00,free
cus_e566ed95fef3,user382@example.com,2025-08-27 21:20:39.502474+00:00,free
cus_80ea0b36bc73,user383@example.com,2025-10-27 21:20:39.502474+00:00,free
cus_062817254aa8,user384@example.com,2026-02-07 21:20:39.502474+00:00,org
cus_cc8473712394,user385@example.com,2025-12-20 21:20:39.502474+00:00,pro
cus_15d5fe9d1d9d,user386@example.com,2025-07-14 21:20:39.502474+00:00,pro
cus_d4fd57b007ac,user387@example.com,2025-12-28 21:20:39.502474+00:00,free
cus_411e8d2b3ffb,user388@example.com,2025-11-15 21:20:39.502474+00:00,free
cus_ecb94d98cfcd,user389@example.com,2026-01-29 21:20:39.502474+00:00,pro
cus_a1c69625482c,user390@example.com,2025-10-29 21:20:39.502474+00:00,pro
cus_9b0bb1067723,user391@example.com,2025-06-27 21:20:39.502474+00:00,pro
cus_bc5da813461f,user392@example.com,2026-01-31 21:20:39.502474+00:00,free
cus_ed62275a95f2,user393@example.com,2026-01-08 21:20:39.502474+00:00,free
cus_bb209f20b1f3,user394@example.com,2025-12-03 21:20:39.502474+00:00,pro
cus_9ae8ab9ad249,user395@example.com,2026-01-29 21:20:39.502474+00:00,free
cus_851cb92a12cf,user396@example.com,2026-02-10 21:20:39.502474+00:00,pro
cus_8c9a7561785e,user397@example.com,2025-07-27 21:20:39.502474+00:00,org
cus_f1d27f7253d3,user398@example.com,2025-08-04 21:20:39.502474+00:00,free
cus_093b069a16bf,user399@example.com,2026-02-11 21:20:39.502474+00:00,free
cus_e634fde9e321,user400@example.com,2026-01-20 21:20:39.502474+00:00,free
cus_5daa5b784141,user401@example.com,2025-12-29 21:20:39.502474+00:00,free
cus_8cd051318293,user402@example.com,2025-06-28 21:20:39.502474+00:00,pro
cus_3657d4327100,user403@example.com,2026-01-05 21:20:39.502474+00:00,pro
cus_69087593af59,user404@example.com,2025-03-21 21:20:39.502474+00:00,free
cus_f6eb16c057d0,user405@example.com,2025-12-08 21:20:39.502474+00:00,pro
cus_af1a1607b9a7,user406@example.com,2026-01-11 21:20:39.502474+00:00,pro
cus_8cb7144b2301,user407@example.com,2026-01-28 21:20:39.502474+00:00,org
cus_85823eb8a5e3,user408@example.com,2025-11-02 21:20:39.502474+00:00,pro
cus_d3eeb9139f03,user409@example.com,2026-01-18 21:20:39.502474+00:00,free
cus_a982cebbc70a,user410@example.com,2025-11-15 21:20:39.502474+00:00,free
cus_30c647edf641,user411@example.com,2026-01-09 21:20:39.502474+00:00,pro
cus_a2d84b7ae5ef,user412@example.com,2025-11-24 21:20:39.502474+00:00,free
cus_7dd8b8e53823,user413@example.com,2025-11-17 21:20:39.502474+00:00,pro
cus_b4ba58f746c5,user414@example.com,2025-12-03 21:20:39.502474+00:00,free
cus_ae0de33fbb60,user415@example.com,2025-11-09 21:20:39.502474+00:00,org
cus_b49100d4d805,user416@example.com,2025-10-22 21:20:39.502474+00:00,pro
cus_099140c8e277,user417@example.com,2025-12-11 21:20:39.502474+00:00,free
cus_2d1f7737d378,user418@example.com,2025-11-15 21:20:39.502474+00:00,pro
cus_5b0854b6ba3c,user419@example.com,2025-12-26 21:20:39.502474+00:00,free
cus_1d8a4ae107ed,user420@example.com,2026-01-31 21:20:39.502474+00:00,pro
cus_6658847f8f8c,user421@example.com,2025-11-03 21:20:39.502474+00:00,pro
cus_edb63be5384e,user422@example.com,2025-08-19 21:20:39.502474+00:00,free
cus_174e13a30353,user423@example.com,2024-11-14 21:20:39.502474+00:00,free
cus_6325d88dc68f,user424@example.com,2025-12-18 21:20:39.502474+00:00,free
cus_ee49fc6f17b7,user425@example.com,2025-11-02 21:20:39.502474+00:00,free
cus_43de40d41bf4,user426@example.com,2025-09-20 21:20:39.502474+00:00,free
cus_8bab54d3e4f1,user427@example.com,2026-01-09 21:20:39.502474+00:00,free
cus_d62c358fa29d,user428@example.com,2024-10-02 21:20:39.502474+00:00,free
cus_16228885d41c,user429@example.com,2025-05-29 21:20:39.502474+00:00,free
cus_a0a403f5ad02,user430@example.com,2026-02-10 21:20:39.502474+00:00,pro
cus_106417003543,user431@example.com,2025-09-04 21:20:39.502474+00:00,free
cus_0cbb65973e2e,user432@example.com,2025-12-27 21:20:39.502474+00:00,pro
cus_f5f4c1a3f723,user433@example.com,2026-02-07 21:20:39.502474+00:00,free
cus_d1266c7d8d19,user434@example.com,2026-01-04 21:20:39.502474+00:00,free
cus_48f1761bc0fd,user435@example.com,2026-02-02 21:20:39.502474+00:00,free
cus_e6c580a2e796,user436@example.com,2025-07-23 21:20:39.502474+00:00,pro
cus_c47ad856fb82,user437@example.com,2025-04-23 21:20:39.502474+00:00,org
cus_3d2683686347,user438@example.com,2026-02-06 21:20:39.502474+00:00,free
cus_448123f0821c,user439@example.com,2025-10-24 21:20:39.502474+00:00,pro
cus_76990759d487,user440@example.com,2025-09-27 21:20:39.502474+00:00,free
cus_1d955a5f5aa2,user441@example.com,2026-01-19 21:20:39.502474+00:00,free
cus_62ab5a67ba5a,user442@example.com,2026-02-05 21:20:39.502474+00:00,free
cus_7e35838ccb32,user443@example.com,2025-11-04 21:20:39.502474+00:00,pro
cus_e016f4fd6e2d,user444@example.com,2025-06-14 21:20:39.502474+00:00,free
cus_c6df25a10fad,user445@example.com,2025-12-26 21:20:39.502474+00:00,pro
cus_ef6c829d9b74,user446@example.com,2026-01-15 21:20:39.502474+00:00,pro
cus_3f3d8791d720,user447@example.com,2025-08-12 21:20:39.502474+00:00,free
cus_d640f4dbf073,user448@example.com,2025-06-29 21:20:39.502474+00:00,pro
cus_6c029ca9919c,user449@example.com,2025-11-05 21:20:39.502474+00:00,pro
cus_9ed216d00fd6,user450@example.com,2026-01-07 21:20:39.502474+00:00,pro
cus_6ac1fa6b613d,user451@example.com,2026-01-06 21:20:39.502474+00:00,free
cus_25aea1e6ebb9,user452@example.com,2025-12-27 21:20:39.502474+00:00,pro
cus_cd39f5392701,user453@example.com,2025-08-12 21:20:39.502474+00:00,free
cus_f561795016d6,user454@example.com,2025-08-04 21:20:39.502474+00:00,free
cus_b4c11bfb0e21,user455@example.com,2025-10-19 21:20:39.502474+00:00,free
cus_15820b358c75,user456@example.com,2025-11-09 21:20:39.502474+00:00,pro
cus_5113626a937d,user457@example.com,2026-02-05 21:20:39.502474+00:00,pro
cus_35631e7b56a2,user458@example.com,2025-01-26 21:20:39.502474+00:00,free
cus_1a4452010527,user459@example.com,2025-06-05 21:20:39.502474+00:00,free
cus_211aeb25e9af,user460@example.com,2025-06-16 21:20:39.502474+00:00,free
cus_92bdd42c168f,user461@example.com,2025-12-18 21:20:39.502474+00:00,org
cus_b0ffc19e8f24,user462@example.com,2025-09-18 21:20:39.502474+00:00,free
cus_1fd57e1e352f,user463@example.com,2025-12-31 21:20:39.502474+00:00,free
cus_1aa08816a66c,user464@example.com,2025-12-23 21:20:39.502474+00:00,pro
cus_abfb57bae7c7,user465@example.com,2026-01-08 21:20:39.502474+00:00,pro
cus_dd4740c27cf1,user466@example.com,2026-01-02 21:20:39.502474+00:00,pro
cus_c5482c5b0c7c,user467@example.com,2025-12-11 21:20:39.502474+00:00,pro
cus_cf203a107409,user468@example.com,2025-07-05 21:20:39.502474+00:00,free
cus_d3f870798b25,user469@example.com,2025-11-05 21:20:39.502474+00:00,pro
cus_2407752ad17d,user470@example.com,2026-02-05 21:20:39.502474+00:00,pro
cus_e45feec52589,user471@example.com,2025-03-28 21:20:39.502474+00:00,free
cus_321f7f9b0d0c,user472@example.com,2025-12-03 21:20:39.502474+00:00,free
cus_26945a05c364,user473@example.com,2026-01-08 21:20:39.502474+00:00,free
cus_5a01f31c8e99,user474@example.com,2026-02-03 21:20:39.502474+00:00,free
cus_7921df219bcc,user475@example.com,2025-09-27 21:20:39.502474+00:00,org
cus_e1405ffde207,user476@example.com,2026-01-31 21:20:39.502474+00:00,free
cus_30aede840b08,user477@example.com,2025-08-03 21:20:39.502474+00:00,free
cus_df281889cfde,user478@example.com,2025-03-31 21:20:39.502474+00:00,free
cus_e352319d23a0,user479@example.com,2025-10-25 21:20:39.502474+00:00,free
cus_416cc5e3ea26,user480@example.com,2025-12-02 21:20:39.502474+00:00,free
cus_d6ef1f77da2a,user481@example.com,2026-02-04 21:20:39.502474+00:00,pro
cus_76954efcb196,user482@example.com,2025-10-18 21:20:39.502474+00:00,pro
cus_cde2a4c9ea26,user483@example.com,2026-01-12 21:20:39.502474+00:00,pro
cus_3947bef9abb0,user484@example.com,2025-12-01 21:20:39.502474+00:00,free
cus_648cdbb962d1,user485@example.com,2025-06-18 21:20:39.502474+00:00,free
cus_234a40406b6e,user486@example.com,2025-10-31 21:20:39.502474+00:00,free
cus_7e56759d1ccd,user487@example.com,2026-01-13 21:20:39.502474+00:00,free
cus_945a80433f1a,user488@example.com,2025-12-23 21:20:39.502474+00:00,free
cus_1da65bbf20be,user489@example.com,2026-01-06 21:20:39.502474+00:00,pro
cus_25225392149f,user490@example.com,2025-09-02 21:20:39.502474+00:00,pro
cus_c5abf978eceb,user491@example.com,2025-12-23 21:20:39.502474+00:00,free
cus_6636c602a2a1,user492@example.com,2025-06-08 21:20:39.502474+00:00,free
cus_ed038ec9184d,user493@example.com,2025-09-15 21:20:39.502474+00:00,free
cus_97e34d8ede37,user494@example.com,2026-01-26 21:20:39.502474+00:00,free
cus_1d8b8b751641,user495@example.com,2025-09-04 21:20:39.502474+00:00,free
cus_5baeb5f9ff47,user496@example.com,2025-01-19 21:20:39.502474+00:00,pro
cus_261d0de8ba8a,user497@example.com,2025-09-16 21:20:39.502474+00:00,free
cus_1be33ea85613,user498@example.com,2026-01-26 21:20:39.502474+00:00,free
cus_e95333374ee9,user499@example.com,2026-01-27 21:20:39.502474+00:00,free
cus_413ca777b3ec,user500@example.com,2025-11-04 21:20:39.502474+00:00,free
cus_eda93e1614de,user501@example.com,2025-11-27 21:20:39.502474+00:00,org
cus_bc38611d92e9,user502@example.com,2025-07-13 21:20:39.502474+00:00,free
cus_a532dc8c1d4a,user503@example.com,2026-02-11 21:20:39.502474+00:00,free
cus_0b7a2d424f78,user504@example.com,2026-02-10 21:20:39.502474+00:00,pro
cus_8afa6f093f28,user505@example.com,2026-01-22 21:20:39.502474+00:00,free
cus_171183da1e79,user506@example.com,2026-02-03 21:20:39.502474+00:00,free
cus_0b62bc8b8508,user507@example.com,2025-12-09 21:20:39.502474+00:00,pro
cus_04d94efede03,user508@example.com,2026-01-18 21:20:39.502474+00:00,free
cus_3ff4d0621a84,user509@example.com,2025-03-22 21:20:39.502474+00:00,free
cus_2c820ae8d75b,user510@example.com,2025-12-02 21:20:39.502474+00:00,free
cus_f6a8f756ddcc,user511@example.com,2026-01-21 21:20:39.502474+00:00,free
cus_9055532e2129,user512@example.com,2025-03-19 21:20:39.502474+00:00,free
cus_1a8e62f9d261,user513@example.com,2025-12-03 21:20:39.502474+00:00,free
cus_dc9547545625,user514@example.com,2026-01-30 21:20:39.502474+00:00,free
cus_aabdff489710,user515@example.com,2025-08-01 21:20:39.502474+00:00,pro
cus_fe75cb7194fd,user516@example.com,2025-09-11 21:20:39.502474+00:00,org
cus_5cf2a26188ee,user517@example.com,2025-11-05 21:20:39.502474+00:00,free
cus_09776a9a3971,user518@example.com,2023-11-06 21:20:39.502474+00:00,free
cus_22d968ede04d,user519@example.com,2025-06-02 21:20:39.502474+00:00,free
cus_bd4a44f743cc,user520@example.com,2025-11-28 21:20:39.502474+00:00,pro
cus_2eb9b548d4ae,user521@example.com,2025-10-24 21:20:39.502474+00:00,free
cus_22ca0993a4ec,user522@example.com,2025-07-31 21:20:39.502474+00:00,free
cus_0cd741f4b8d2,user523@example.com,2026-02-14 21:20:39.502474+00:00,free
cus_bf9dbb0e98bc,user524@example.com,2025-11-13 21:20:39.502474+00:00,pro
cus_bd4ca43b8cc0,user525@example.com,2024-11-02 21:20:39.502474+00:00,pro
cus_8fa1694d0780,user526@example.com,2026-01-04 21:20:39.502474+00:00,free
cus_08403c4403ee,user527@example.com,2025-08-23 21:20:39.502474+00:00,free
cus_bb05643d5c0d,user528@example.com,2026-01-23 21:20:39.502474+00:00,free
cus_2cd439ffad17,user529@example.com,2026-01-11 21:20:39.502474+00:00,org
cus_45a77ffe93e5,user530@example.com,2025-12-25 21:20:39.502474+00:00,free
cus_460309904ba1,user531@example.com,2025-09-13 21:20:39.502474+00:00,free
cus_34c9fa712fff,user532@example.com,2025-11-26 21:20:39.502474+00:00,free
cus_8593eedc8a9a,user533@example.com,2026-01-15 21:20:39.502474+00:00,org
cus_c838d2bd0f75,user534@example.com,2026-01-20 21:20:39.502474+00:00,org
cus_69679facdd23,user535@example.com,2025-08-14 21:20:39.502474+00:00,pro
cus_cd6e47f84da6,user536@example.com,2026-02-11 21:20:39.502474+00:00,pro
cus_6adb5aeab21b,user537@example.com,2025-11-02 21:20:39.502474+00:00,free
cus_8ac6994ae688,user538@example.com,2026-01-29 21:20:39.502474+00:00,pro
cus_34fd6bba536e,user539@example.com,2026-01-17 21:20:39.502474+00:00,org
cus_d67c599d1883,user540@example.com,2025-12-05 21:20:39.502474+00:00,pro
cus_a7d42996ca6c,user541@example.com,2025-08-29 21:20:39.502474+00:00,org
cus_3e75dfccc19d,user542@example.com,2025-07-30 21:20:39.502474+00:00,free
cus_dff5fbb6299d,user543@example.com,2025-01-29 21:20:39.502474+00:00,free
cus_7e2754417680,user544@example.com,2026-01-08 21:20:39.502474+00:00,free
cus_b70135094d0e,user545@example.com,2025-03-22 21:20:39.502474+00:00,pro
cus_9e82a0d9b2bb,user546@example.com,2025-09-30 21:20:39.502474+00:00,pro
cus_5391bed2a6a6,user547@example.com,2025-12-14 21:20:39.502474+00:00,pro
cus_371cd71a227b,user548@example.com,2026-02-09 21:20:39.502474+00:00,free
cus_cedb9e1f46c5,user549@example.com,2026-01-21 21:20:39.502474+00:00,free
cus_28a49e7d1e6c,user550@example.com,2025-11-19 21:20:39.502474+00:00,free
cus_8c53a3c32b1a,user551@example.com,2026-02-01 21:20:39.502474+00:00,pro
cus_f59b24209514,user552@example.com,2025-11-18 21:20:39.502474+00:00,free
cus_2d114a00a5e0,user553@example.com,2025-09-19 21:20:39.502474+00:00,free
cus_a58dc2fdc693,user554@example.com,2025-03-03 21:20:39.502474+00:00,free
cus_43b6af2bb7a4,user555@example.com,2026-01-28 21:20:39.502474+00:00,free
cus_cedb911913ee,user556@example.com,2026-01-05 21:20:39.502474+00:00,pro
cus_a34ee3617c04,user557@example.com,2025-05-01 21:20:39.502474+00:00,free
cus_54c43939fbcb,user558@example.com,2025-06-06 21:20:39.502474+00:00,free
cus_addec79c0fcd,user559@example.com,2026-01-27 21:20:39.502474+00:00,pro
cus_4e4710ce1827,user560@example.com,2025-11-19 21:20:39.502474+00:00,pro
cus_9263c49ac04f,user561@example.com,2025-10-26 21:20:39.502474+00:00,free
cus_23f0c3588285,user562@example.com,2025-11-17 21:20:39.502474+00:00,free
cus_1c474dfad4fc,user563@example.com,2025-11-01 21:20:39.502474+00:00,free
cus_28e50bc5c54b,user564@example.com,2025-08-17 21:20:39.502474+00:00,free
cus_2a791f547bc9,user565@example.com,2025-03-03 21:20:39.502474+00:00,free
cus_784c613e3c5c,user566@example.com,2025-12-13 21:20:39.502474+00:00,pro
cus_f0e44c3fb613,user567@example.com,2025-10-01 21:20:39.502474+00:00,pro
cus_b45edc965ee6,user568@example.com,2025-12-24 21:20:39.502474+00:00,free
cus_1e7f906e4b58,user569@example.com,2025-07-28 21:20:39.502474+00:00,pro
cus_7c9923d6f7f3,user570@example.com,2025-11-13 21:20:39.502474+00:00,pro
cus_a51cff8dc13d,user571@example.com,2025-04-01 21:20:39.502474+00:00,free
cus_38aed7052af7,user572@example.com,2025-10-11 21:20:39.502474+00:00,free
cus_776c2a5e22ff,user573@example.com,2026-01-21 21:20:39.502474+00:00,free
cus_23288ddefd89,user574@example.com,2025-09-28 21:20:39.502474+00:00,free
cus_e5cc4f87a2fc,user575@example.com,2026-02-06 21:20:39.502474+00:00,pro
cus_4142ca0690bb,user576@example.com,2025-12-12 21:20:39.502474+00:00,free
cus_0488aac89fff,user577@example.com,2025-07-13 21:20:39.502474+00:00,free
cus_82371b93954e,user578@example.com,2025-12-15 21:20:39.502474+00:00,free
cus_a00cf5e55cc5,user579@example.com,2025-08-29 21:20:39.502474+00:00,free
cus_c284adf7d9f2,user580@example.com,2025-10-08 21:20:39.502474+00:00,free
cus_8b183ee4c334,user581@example.com,2025-02-04 21:20:39.502474+00:00,free
cus_bdc3d27a2ff1,user582@example.com,2025-02-10 21:20:39.502474+00:00,pro
cus_3f01e47c5559,user583@example.com,2025-11-02 21:20:39.502474+00:00,free
cus_fd984cf888b3,user584@example.com,2025-02-25 21:20:39.502474+00:00,pro
cus_44240df84fbc,user585@example.com,2025-04-10 21:20:39.502474+00:00,pro
cus_a1bba838a11e,user586@example.com,2025-11-18 21:20:39.502474+00:00,pro
cus_1656eee12de1,user587@example.com,2025-09-18 21:20:39.502474+00:00,free
cus_ec6c2f9be479,user588@example.com,2025-07-25 21:20:39.502474+00:00,pro
cus_908fe979caf7,user589@example.com,2025-08-09 21:20:39.502474+00:00,free
cus_f89595150e41,user590@example.com,2025-09-09 21:20:39.502474+00:00,pro
cus_2353cb334da4,user591@example.com,2026-01-05 21:20:39.502474+00:00,free
cus_c997618f553d,user592@example.com,2025-10-30 21:20:39.502474+00:00,free
cus_368ca8720d6b,user593@example.com,2025-09-28 21:20:39.502474+00:00,pro
cus_ad344d13d519,user594@example.com,2025-11-02 21:20:39.502474+00:00,free
cus_df2c16655a91,user595@example.com,2026-02-01 21:20:39.502474+00:00,free
cus_9062a13c1b5b,user596@example.com,2025-10-05 21:20:39.502474+00:00,pro
cus_89d6db884a3e,user597@example.com,2026-02-02 21:20:39.502474+00:00,free
cus_5323101e3dc8,user598@example.com,2026-01-11 21:20:39.502474+00:00,free
cus_422b6a9638bb,user599@example.com,2025-10-13 21:20:39.502474+00:00,free
cus_2ebd4f88dc87,user600@example.com,2025-06-22 21:20:39.502474+00:00,free
cus_09ab4b16be0f,user601@example.com,2025-12-25 21:20:39.502474+00:00,free
cus_b5579d37a744,user602@example.com,2025-12-15 21:20:39.502474+00:00,pro
cus_57b3cca72696,user603@example.com,2025-12-31 21:20:39.502474+00:00,free
cus_4ddd53bb6487,user604@example.com,2025-10-21 21:20:39.502474+00:00,free
